Epoch,az_earth,el_earth,ra_earth,dec_earth,az_sun,el_sun,ra_sun,dec_sun,expected_lexi_ra,expected_lexi_dec
2025-03-08 18:03:00+00:00,250.807778780238,29.4364789153868,285.465137036655,-27.8585081653119,155.62685062182,69.4968685555327,348.912232275597,-4.77999568200078,297.119791239323,-25.7886766046387
2025-03-08 18:04:00+00:00,250.80807616551,29.4366665426888,285.475395709759,-27.8572893722237,155.649023858264,69.5001939130702,348.912881324735,-4.77972091304521,297.129696701512,-25.7866278326832
2025-03-08 18:05:00+00:00,250.808373789224,29.4368541178773,285.485654012773,-27.856069838886,155.67120397564,69.503516448931,348.913530375642,-4.77944614215258,297.13960168502,-25.7845784120714
2025-03-08 18:06:00+00:00,250.808671651596,29.4370416405278,285.495911945591,-27.8548495653842,155.693390972682,69.5068361619277,348.91417942832,-4.77917136932302,297.149506189801,-25.7825283429129
2025-03-08 18:07:00+00:00,250.808969752506,29.4372291108239,285.506169508107,-27.8536285518041,155.715584846332,69.5101530506077,348.914828482768,-4.7788965945567,297.15941021581,-25.7804776253173
2025-03-08 18:08:00+00:00,250.809268091936,29.437416528762,285.516426700218,-27.8524067982312,155.737785594071,69.513467113601,348.915477538985,-4.77862181785377,297.169313763003,-25.7784262593941
2025-03-08 18:09:00+00:00,250.80956666987,29.4376038943387,285.526683521818,-27.8511843047512,155.759993213372,69.5167783495374,348.916126596972,-4.77834703921437,297.179216831333,-25.7763742452527
2025-03-08 18:10:00+00:00,250.809865486291,29.4377912075504,285.536939972803,-27.8499610714499,155.782207701697,69.5200867570469,348.916775656727,-4.77807225863865,297.189119420756,-25.7743215830028
2025-03-08 18:11:00+00:00,250.810164541259,29.4379784682531,285.547196053066,-27.8487370984128,155.804429056913,69.5233923348211,348.917424718252,-4.77779747612677,297.199021531226,-25.7722682727539
2025-03-08 18:12:00+00:00,250.810463834603,29.4381656767242,285.557451762504,-27.8475123857258,155.826657275638,69.5266950813689,348.918073781545,-4.77752269167888,297.208923162699,-25.7702143146154
2025-03-08 18:13:00+00:00,250.810763366434,29.4383528327261,285.567707101012,-27.8462869334745,155.848892355996,69.5299949954228,348.918722846607,-4.77724790529512,297.218824315129,-25.7681597086971
2025-03-08 18:14:00+00:00,250.811063136659,29.4385399363957,285.577962068485,-27.8450607417448,155.871134295,69.5332920755534,348.919371913437,-4.77697311697565,297.228724988472,-25.7661044551085
2025-03-08 18:15:00+00:00,250.811363145338,29.4387269875891,285.588216664818,-27.8438338106225,155.893383090478,69.5365863204529,348.920020982035,-4.77669832672062,297.238625182682,-25.764048553959
2025-03-08 18:16:00+00:00,250.811663392403,29.4389139863963,285.598470889907,-27.8426061401933,155.915638739564,69.5398777287128,348.920670052401,-4.77642353453018,297.248524897716,-25.7619920053584
2025-03-08 18:17:00+00:00,250.811963877809,29.4391009328605,285.608724743647,-27.8413777305431,155.937901239518,69.5431662989453,348.921319124535,-4.77614874040448,297.258424133527,-25.7599348094163
2025-03-08 18:18:00+00:00,250.812264601619,29.4392878268379,285.618978225934,-27.8401485817578,155.96017058814,69.5464520298433,348.921968198436,-4.77587394434366,297.268322890072,-25.7578769662421
2025-03-08 18:19:00+00:00,250.812565563738,29.4394746684652,285.629231336663,-27.8389186939232,155.982446782399,69.5497349199794,348.922617274104,-4.77559914634789,297.278221167306,-25.7558184759455
2025-03-08 18:20:00+00:00,250.812866764226,29.4396614575987,285.63948407573,-27.8376880671252,156.004729820076,69.5530149680469,348.92326635154,-4.77532434641732,297.288118965183,-25.7537593386363
2025-03-08 18:21:00+00:00,250.813168203014,29.4398481943283,285.64973644303,-27.8364567014499,156.027019698258,69.5562921726392,348.923915430742,-4.77504954455208,297.29801628366,-25.7516995544238
2025-03-08 18:22:00+00:00,250.813469880086,29.4400348786505,285.65998843846,-27.8352245969831,156.049316414296,69.55956653239,348.924564511711,-4.77477474075234,297.307913122693,-25.7496391234179
2025-03-08 18:23:00+00:00,250.813771795424,29.4402215105617,285.670240061914,-27.8339917538107,156.071619965531,69.5628380459334,348.925213594446,-4.77449993501824,297.317809482236,-25.7475780457281
2025-03-08 18:24:00+00:00,250.814073949013,29.4404080900585,285.680491313289,-27.8327581720189,156.093930349298,69.5661067119038,348.925862678948,-4.77422512734994,297.327705362245,-25.7455163214641
2025-03-08 18:25:00+00:00,250.814376340911,29.4405946169969,285.690742192481,-27.8315238516936,156.116247563332,69.5693725289959,348.926511765215,-4.77395031774758,297.337600762677,-25.7434539507355
2025-03-08 18:26:00+00:00,250.814678970973,29.4407810916071,285.700992699385,-27.8302887929208,156.13857160426,69.5726354957449,348.927160853249,-4.77367550621132,297.347495683486,-25.741390933652
2025-03-08 18:27:00+00:00,250.814981839235,29.4409675137923,285.711242833897,-27.8290529957867,156.16090246966,69.5758956108261,348.927809943047,-4.77340069274131,297.357390124629,-25.7393272703233
2025-03-08 18:28:00+00:00,250.815284945755,29.4411538834085,285.721492595914,-27.8278164603772,156.183240157244,69.5791528729351,348.928459034612,-4.7731258773377,297.367284086061,-25.737262960859
2025-03-08 18:29:00+00:00,250.815588290388,29.441340200686,285.731741985331,-27.8265791867786,156.205584663606,69.5824072806079,348.929108127941,-4.77285106000064,297.377177567738,-25.7351980053689
