epoch_utc,epoch_mjd,az_mag,el_mag,ra_mag,dec_mag
Mar 02 2025 08:01:00.000000000,60736.3344560185,252.781049170188,35.1376776681105,201.160672884091,-11.0741536336717
Mar 02 2025 08:02:00.000000000,60736.335150463,252.779099988633,35.1381554980233,201.170017665693,-11.0788876017479
Mar 02 2025 08:03:00.000000000,60736.3358449074,252.777151006419,35.1386333663364,201.179362757505,-11.0836211692479
Mar 02 2025 08:04:00.000000000,60736.3365393518,252.775202223515,35.1391112730042,201.188708159568,-11.0883543361
Mar 02 2025 08:05:00.000000000,60736.3372337963,252.773253639808,35.1395892181231,201.198053871922,-11.0930871022331
Mar 02 2025 08:06:00.000000000,60736.3379282407,252.771305255295,35.1400672016002,201.207399894608,-11.0978194675752
Mar 02 2025 08:07:00.000000000,60736.3386226852,252.769357070023,35.1405452232481,201.216746227666,-11.1025514320547
Mar 02 2025 08:08:00.000000000,60736.3393171296,252.767409083936,35.1410232830687,201.226092871137,-11.1072829955996
Mar 02 2025 08:09:00.000000000,60736.3400115741,252.765461296867,35.1415013812531,201.23543982506,-11.1120141581384
Mar 02 2025 08:10:00.000000000,60736.3407060185,252.763513708975,35.1419795174249,201.244787089476,-11.1167449195986
Mar 02 2025 08:11:00.000000000,60736.341400463,252.761566320066,35.1424576918223,201.254134664426,-11.1214752799085
Mar 02 2025 08:12:00.000000000,60736.3420949074,252.759619130271,35.1429359041167,201.263482549949,-11.1262052389956
Mar 02 2025 08:13:00.000000000,60736.3427893518,252.757672139399,35.1434141545463,201.272830746087,-11.1309347967878
Mar 02 2025 08:14:00.000000000,60736.3434837963,252.755725347552,35.1438924428294,201.28217925288,-11.1356639532126
Mar 02 2025 08:15:00.000000000,60736.3441782407,252.753778754594,35.1443707691103,201.291528070368,-11.1403927081977
Mar 02 2025 08:16:00.000000000,60736.3448726852,252.751832360602,35.1448491331545,201.300877198591,-11.1451210616703
Mar 02 2025 08:17:00.000000000,60736.3455671296,252.749886165491,35.1453275350116,201.31022663759,-11.1498490135579
Mar 02 2025 08:18:00.000000000,60736.3462615741,252.747940169204,35.1458059746838,201.319576387407,-11.1545765637877
Mar 02 2025 08:19:00.000000000,60736.3469560185,252.745994371739,35.1462844520789,201.32892644808,-11.1593037122869
Mar 02 2025 08:20:00.000000000,60736.347650463,252.744048773092,35.1467629671046,201.338276819652,-11.1640304589825
Mar 02 2025 08:21:00.000000000,60736.3483449074,252.74210337318,35.1472415198106,201.347627502161,-11.1687568038016
Mar 02 2025 08:22:00.000000000,60736.3490393519,252.740158172001,35.1477201101048,201.35697849565,-11.173482746671
Mar 02 2025 08:23:00.000000000,60736.3497337963,252.738213169496,35.1481987379896,201.366329800158,-11.1782082875175
Mar 02 2025 08:24:00.000000000,60736.3504282407,252.736268365719,35.1486774032783,201.375681415727,-11.1829334262677
Mar 02 2025 08:25:00.000000000,60736.3511226852,252.734323760558,35.1491561060682,201.385033342396,-11.1876581628484
Mar 02 2025 08:26:00.000000000,60736.3518171296,252.732379354012,35.1496348462671,201.394385580207,-11.1923824971861
Mar 02 2025 08:27:00.000000000,60736.3525115741,252.730435146078,35.1501136237833,201.403738129199,-11.1971064292071
Mar 02 2025 08:28:00.000000000,60736.3532060185,252.728491136674,35.1505924386665,201.413090989415,-11.2018299588378
Mar 02 2025 08:29:00.000000000,60736.353900463,252.726547325796,35.151071290825,201.422444160894,-11.2065530860045
Mar 02 2025 08:30:00.000000000,60736.3545949074,252.724603713418,35.1515501802143,201.431797643677,-11.2112758106334
Mar 02 2025 08:31:00.000000000,60736.3552893518,252.722660299536,35.1520291067425,201.441151437806,-11.2159981326504
Mar 02 2025 08:32:00.000000000,60736.3559837963,252.720717084069,35.1525080704597,201.45050554332,-11.2207200519817
Mar 02 2025 08:33:00.000000000,60736.3566782407,252.718774067042,35.152987071227,201.45985996026,-11.225441568553
Mar 02 2025 08:34:00.000000000,60736.3573726852,252.716831248399,35.1534661090473,201.469214688668,-11.2301626822902
Mar 02 2025 08:35:00.000000000,60736.3580671296,252.714888628112,35.1539451838762,201.478569728584,-11.234883393119
Mar 02 2025 08:36:00.000000000,60736.3587615741,252.71294620618,35.1544242956222,201.487925080048,-11.239603700965
Mar 02 2025 08:37:00.000000000,60736.3594560185,252.711003982522,35.1549034443356,201.497280743103,-11.2443236057539
Mar 02 2025 08:38:00.000000000,60736.360150463,252.709061957189,35.1553826298303,201.506636717787,-11.2490431074109
Mar 02 2025 08:39:00.000000000,60736.3608449074,252.707120130019,35.1558618522986,201.515993004144,-11.2537622058615
Mar 02 2025 08:40:00.000000000,60736.3615393519,252.70517850112,35.1563411114599,201.525349602212,-11.258480901031
Mar 02 2025 08:41:00.000000000,60736.3622337963,252.703237070437,35.1568204073174,201.534706512034,-11.2631991928445
Mar 02 2025 08:42:00.000000000,60736.3629282407,252.701295837915,35.1572997398744,201.54406373365,-11.2679170812271
Mar 02 2025 08:43:00.000000000,60736.3636226852,252.699354803445,35.1577791092286,201.553421267101,-11.2726345661039
Mar 02 2025 08:44:00.000000000,60736.3643171296,252.697413967217,35.1582585149579,201.562779112428,-11.2773516473996
Mar 02 2025 08:45:00.000000000,60736.3650115741,252.695473329069,35.1587379572548,201.572137269671,-11.2820683250393
Mar 02 2025 08:46:00.000000000,60736.3657060185,252.693532888865,35.1592174362643,201.581495738873,-11.2867845989477
Mar 02 2025 08:47:00.000000000,60736.366400463,252.691592646766,35.1596969516118,201.590854520073,-11.2915004690493
Mar 02 2025 08:48:00.000000000,60736.3670949074,252.689652602666,35.1601765033953,201.600213613314,-11.2962159352687
Mar 02 2025 08:49:00.000000000,60736.3677893518,252.687712756538,35.1606560915709,201.609573018635,-11.3009309975306
Mar 02 2025 08:50:00.000000000,60736.3684837963,252.685773108327,35.1611357161423,201.618932736078,-11.3056456557592
Mar 02 2025 08:51:00.000000000,60736.3691782407,252.683833658115,35.1616153768767,201.628292765684,-11.3103599098787
Mar 02 2025 08:52:00.000000000,60736.3698726852,252.681894405768,35.1620950739194,201.637653107494,-11.3150737598135
Mar 02 2025 08:53:00.000000000,60736.3705671296,252.679955351314,35.1625748071324,201.647013761549,-11.3197872054877
Mar 02 2025 08:54:00.000000000,60736.3712615741,252.678016494725,35.163054576472,201.656374727891,-11.3245002468254
Mar 02 2025 08:55:00.000000000,60736.3719560185,252.676077835895,35.1635343820365,201.66573600656,-11.3292128837505
Mar 02 2025 08:56:00.000000000,60736.372650463,252.674139374906,35.1640142235934,201.675097597597,-11.3339251161868
Mar 02 2025 08:57:00.000000000,60736.3733449074,252.672201111651,35.164494101241,201.684459501043,-11.3386369440583
Mar 02 2025 08:58:00.000000000,60736.3740393518,252.670263046157,35.1649740148413,201.693821716941,-11.3433483672885
