sep=,
2025-03-06 07:32:46,-28.5 °,-99.8 °
2025-03-06 07:33:06,-28.5 °,-99.8 °
2025-03-06 07:33:26,-28.5 °,-99.8 °
2025-03-06 07:34:06,-28.5 °,-99.8 °
2025-03-06 07:34:26,-28.5 °,-99.8 °
2025-03-06 07:34:56,-28.5 °,-99.8 °
2025-03-06 07:35:16,-28.5 °,-99.8 °
2025-03-06 07:35:36,-28.5 °,-99.8 °
2025-03-06 07:35:56,-28.5 °,-99.8 °
2025-03-06 07:36:16,-28.5 °,-99.8 °
2025-03-06 07:36:36,-28.5 °,-99.7 °
2025-03-06 07:36:56,-28.5 °,-99.7 °
2025-03-06 07:42:36,-28.5 °,-99.7 °
2025-03-06 07:43:16,-28.5 °,-99.7 °
2025-03-06 07:43:56,-28.5 °,-99.7 °
2025-03-06 07:44:56,-28.5 °,-99.7 °
2025-03-06 07:45:16,-28.5 °,-99.7 °
2025-03-06 07:45:36,-28.5 °,-99.7 °
2025-03-06 07:45:56,-28.5 °,-99.6 °
2025-03-06 07:46:16,-28.5 °,-99.6 °
2025-03-06 07:46:36,-28.5 °,-99.6 °
2025-03-06 07:46:56,-28.5 °,-99.6 °
2025-03-06 07:47:16,-28.5 °,-99.6 °
2025-03-06 07:47:36,-28.5 °,-99.6 °
2025-03-06 07:47:56,-28.5 °,-99.6 °
2025-03-06 07:48:16,-28.5 °,-99.6 °
2025-03-06 07:48:36,-28.5 °,-99.6 °
2025-03-06 07:48:56,-28.5 °,-99.6 °
2025-03-06 07:49:16,-28.5 °,-99.6 °
2025-03-06 07:49:36,-28.5 °,-99.6 °
2025-03-06 07:49:56,-28.5 °,-99.6 °
2025-03-06 07:50:16,-28.5 °,-99.6 °
2025-03-06 07:50:36,-28.5 °,-99.6 °
2025-03-06 07:50:56,-28.5 °,-99.6 °
2025-03-06 07:51:16,-28.5 °,-99.6 °
2025-03-06 07:51:36,-28.5 °,-99.6 °
2025-03-06 08:05:06,-28.5 °,-99.4 °
2025-03-06 08:07:06,-28.5 °,-99.4 °
2025-03-06 08:07:26,-28.5 °,-99.4 °
2025-03-06 08:07:46,-28.5 °,-99.4 °
2025-03-06 08:08:26,-28.5 °,-99.4 °
2025-03-06 08:08:46,-28.5 °,-99.4 °
2025-03-06 08:09:06,-28.5 °,-99.4 °
2025-03-06 08:09:46,-28.5 °,-99.4 °
2025-03-06 08:10:06,-28.5 °,-99.4 °
2025-03-06 08:10:26,-28.5 °,-99.4 °
2025-03-06 08:11:06,-28.5 °,-99.4 °
2025-03-06 08:11:26,-28.5 °,-99.4 °
2025-03-06 08:11:46,-28.5 °,-99.4 °
2025-03-06 08:12:26,-28.5 °,-99.4 °
2025-03-06 08:12:46,-28.5 °,-99.4 °
2025-03-06 08:13:06,-28.5 °,-99.4 °
2025-03-06 08:13:46,-28.5 °,-99.4 °
2025-03-06 08:14:06,-28.5 °,-99.3 °
2025-03-06 08:14:26,-28.5 °,-99.3 °
2025-03-06 08:15:06,-28.5 °,-99.3 °
2025-03-06 08:15:26,-28.5 °,-99.3 °
2025-03-06 08:26:36,-28.5 °,-99.2 °
2025-03-06 08:26:56,-28.5 °,-99.2 °
2025-03-06 08:27:16,-28.5 °,-99.2 °
2025-03-06 08:27:36,-28.5 °,-99.2 °
2025-03-06 08:27:56,-28.5 °,-99.2 °
2025-03-06 08:28:16,-28.5 °,-99.2 °
2025-03-06 08:28:36,-28.5 °,-99.2 °
2025-03-06 08:28:56,-28.5 °,-99.2 °
2025-03-06 08:29:16,-28.5 °,-99.2 °
2025-03-06 08:29:36,-28.5 °,-99.2 °
2025-03-06 08:29:56,-28.5 °,-99.2 °
2025-03-06 08:30:16,-28.5 °,-99.2 °
2025-03-06 08:30:36,-28.5 °,-99.2 °
2025-03-06 08:30:56,-28.5 °,-99.2 °
2025-03-06 08:31:16,-28.5 °,-99.2 °
2025-03-06 08:31:36,-28.5 °,-99.2 °
2025-03-06 08:31:56,-28.5 °,-99.2 °
2025-03-06 08:32:16,-28.5 °,-99.2 °
2025-03-06 08:32:36,-28.5 °,-99.2 °
2025-03-06 08:32:56,-28.5 °,-99.1 °
2025-03-06 08:33:16,-28.5 °,-99.1 °
2025-03-06 08:33:36,-28.5 °,-99.1 °
2025-03-06 08:33:56,-28.5 °,-99.1 °
2025-03-06 08:34:16,-28.5 °,-99.1 °
2025-03-06 08:34:36,-28.5 °,-99.1 °
2025-03-06 08:34:56,-28.5 °,-99.1 °
2025-03-06 08:35:16,-28.5 °,-99.1 °
2025-03-06 08:35:36,-28.5 °,-99.1 °
2025-03-06 08:35:56,-28.5 °,-99.1 °
2025-03-06 08:44:46,-28.5 °,-99.0 °
2025-03-06 08:47:06,-28.5 °,-99.0 °
2025-03-06 08:47:46,-28.5 °,-99.0 °
2025-03-06 08:48:26,-28.5 °,-99.0 °
2025-03-06 08:48:46,-28.5 °,-99.0 °
2025-03-06 08:49:06,-28.5 °,-99.0 °
2025-03-06 08:49:26,-28.5 °,-99.0 °
2025-03-06 08:49:46,-28.5 °,-99.0 °
2025-03-06 08:50:06,-28.5 °,-99.0 °
2025-03-06 08:50:26,-28.5 °,-99.0 °
2025-03-06 08:51:06,-28.5 °,-99.0 °
2025-03-06 08:51:26,-28.5 °,-98.9 °
2025-03-06 08:51:46,-28.5 °,-98.9 °
2025-03-06 08:52:26,-28.5 °,-98.9 °
2025-03-06 08:52:46,-28.5 °,-98.9 °
2025-03-06 08:53:06,-28.5 °,-98.9 °
2025-03-06 08:53:46,-28.5 °,-98.9 °
2025-03-06 08:54:06,-28.5 °,-98.9 °
2025-03-06 08:54:26,-28.5 °,-98.9 °
2025-03-06 08:55:06,-28.5 °,-98.9 °
2025-03-06 08:55:26,-28.5 °,-98.9 °
2025-03-06 08:55:46,-28.5 °,-98.9 °
2025-03-06 08:59:16,-28.5 °,-98.9 °
2025-03-06 08:59:36,-28.5 °,-98.9 °
2025-03-06 08:59:56,-28.5 °,-98.9 °
2025-03-06 09:00:16,-28.5 °,-98.9 °
2025-03-06 09:00:36,-28.6 °,-98.9 °
2025-03-06 09:00:56,-28.5 °,-98.8 °
2025-03-06 09:01:16,-28.5 °,-98.8 °
2025-03-06 09:01:36,-28.5 °,-98.8 °
2025-03-06 09:01:56,-28.5 °,-98.8 °
2025-03-06 09:02:16,-28.5 °,-98.8 °
2025-03-06 09:06:04,-28.6 °,-98.8 °
2025-03-06 09:06:24,-28.6 °,-98.8 °
2025-03-06 09:07:06,-28.6 °,-98.8 °
2025-03-06 09:07:46,-28.6 °,-98.8 °
2025-03-06 09:08:26,-28.6 °,-98.8 °
2025-03-06 09:08:46,-28.6 °,-98.8 °
2025-03-06 09:09:06,-28.6 °,-98.8 °
2025-03-06 09:09:46,-28.6 °,-98.8 °
2025-03-06 09:10:06,-28.6 °,-98.7 °
2025-03-06 09:10:26,-28.6 °,-98.7 °
2025-03-06 09:11:06,-28.6 °,-98.7 °
2025-03-06 09:11:26,-28.6 °,-98.7 °
2025-03-06 09:11:46,-28.6 °,-98.7 °
2025-03-06 09:12:06,-28.6 °,-98.7 °
2025-03-06 09:16:14,-28.6 °,-98.7 °
2025-03-06 09:16:34,-28.6 °,-98.7 °
2025-03-06 09:19:56,-28.6 °,-98.6 °
2025-03-06 09:20:16,-28.6 °,-98.6 °
2025-03-06 09:20:36,-28.6 °,-98.6 °
2025-03-06 09:20:56,-28.6 °,-98.6 °
2025-03-06 09:21:16,-28.6 °,-98.6 °
2025-03-06 09:21:36,-28.6 °,-98.6 °
2025-03-06 09:21:56,-28.6 °,-98.6 °
2025-03-06 09:22:16,-28.6 °,-98.6 °
2025-03-06 09:22:36,-28.6 °,-98.6 °
2025-03-06 09:22:56,-28.6 °,-98.6 °
2025-03-06 09:23:16,-28.6 °,-98.6 °
2025-03-06 09:23:36,-28.6 °,-98.6 °
2025-03-06 09:23:56,-28.6 °,-98.6 °
2025-03-06 09:24:16,-28.6 °,-98.6 °
2025-03-06 09:24:36,-28.6 °,-98.6 °
2025-03-06 09:24:56,-28.6 °,-98.6 °
2025-03-06 09:25:16,-28.6 °,-98.6 °
2025-03-06 09:25:36,-28.6 °,-98.6 °
2025-03-06 09:25:56,-28.6 °,-98.6 °
2025-03-06 09:26:16,-28.6 °,-98.5 °
2025-03-06 09:26:36,-28.6 °,-98.5 °
2025-03-06 09:26:56,-28.6 °,-98.5 °
2025-03-06 09:27:16,-28.6 °,-98.5 °
2025-03-06 09:27:36,-28.6 °,-98.5 °
2025-03-06 09:27:56,-28.6 °,-98.5 °
2025-03-06 09:34:06,-28.6 °,-98.5 °
2025-03-06 09:34:26,-28.6 °,-98.5 °
2025-03-06 09:35:06,-28.6 °,-98.5 °
2025-03-06 09:35:26,-28.6 °,-98.5 °
2025-03-06 09:35:46,-28.6 °,-98.4 °
2025-03-06 09:36:26,-28.6 °,-98.4 °
2025-03-06 09:36:46,-28.6 °,-98.4 °
2025-03-06 09:37:06,-28.6 °,-98.4 °
2025-03-06 09:37:46,-28.6 °,-98.4 °
2025-03-06 09:38:06,-28.6 °,-98.4 °
2025-03-06 09:38:26,-28.6 °,-98.4 °
2025-03-06 09:39:06,-28.6 °,-98.4 °
2025-03-06 09:39:26,-28.6 °,-98.4 °
2025-03-06 09:39:46,-28.6 °,-98.4 °
2025-03-06 09:40:06,-28.6 °,-98.4 °
2025-03-06 09:40:26,-28.6 °,-98.4 °
2025-03-06 09:40:46,-28.6 °,-98.4 °
2025-03-06 09:41:06,-28.6 °,-98.4 °
2025-03-06 09:49:16,-28.6 °,-98.3 °
2025-03-06 09:49:36,-28.6 °,-98.3 °
2025-03-06 09:50:16,-28.6 °,-98.3 °
2025-03-06 09:50:36,-28.6 °,-98.3 °
2025-03-06 09:51:16,-28.6 °,-98.3 °
2025-03-06 09:51:36,-28.6 °,-98.3 °
2025-03-06 09:51:56,-28.6 °,-98.3 °
2025-03-06 09:52:16,-28.6 °,-98.3 °
2025-03-06 09:52:36,-28.6 °,-98.3 °
2025-03-06 09:52:56,-28.6 °,-98.3 °
2025-03-06 09:53:16,-28.6 °,-98.3 °
2025-03-06 09:53:36,-28.6 °,-98.3 °
2025-03-06 09:53:56,-28.6 °,-98.3 °
2025-03-06 09:54:16,-28.6 °,-98.3 °
2025-03-06 09:54:36,-28.6 °,-98.2 °
2025-03-06 09:54:56,-28.6 °,-98.2 °
2025-03-06 09:55:16,-28.6 °,-98.2 °
2025-03-06 09:55:36,-28.6 °,-98.2 °
2025-03-06 09:55:56,-28.6 °,-98.2 °
2025-03-06 09:56:16,-28.6 °,-98.2 °
2025-03-06 09:56:36,-28.6 °,-98.2 °
2025-03-06 09:56:56,-28.6 °,-98.2 °
2025-03-06 10:06:06,-28.6 °,-98.1 °
2025-03-06 10:07:46,-28.6 °,-98.1 °
2025-03-06 10:08:26,-28.6 °,-98.1 °
2025-03-06 10:08:46,-28.6 °,-98.1 °
2025-03-06 10:09:06,-28.6 °,-98.1 °
2025-03-06 10:09:46,-28.6 °,-98.1 °
2025-03-06 10:10:06,-28.6 °,-98.1 °
2025-03-06 10:10:26,-28.6 °,-98.1 °
2025-03-06 10:11:06,-28.6 °,-98.1 °
2025-03-06 10:11:26,-28.6 °,-98.1 °
2025-03-06 10:11:46,-28.6 °,-98.1 °
2025-03-06 10:12:26,-28.6 °,-98.1 °
2025-03-06 10:12:46,-28.6 °,-98.1 °
2025-03-06 10:13:06,-28.6 °,-98.0 °
2025-03-06 10:13:46,-28.6 °,-98.0 °
2025-03-06 10:14:06,-28.6 °,-98.0 °
2025-03-06 10:14:26,-28.6 °,-98.0 °
2025-03-06 10:15:06,-28.6 °,-98.0 °
2025-03-06 10:15:26,-28.6 °,-98.0 °
2025-03-06 10:15:46,-28.6 °,-98.0 °
2025-03-06 10:16:06,-28.6 °,-98.0 °
2025-03-06 10:16:26,-28.6 °,-98.0 °
2025-03-06 10:16:46,-28.6 °,-98.0 °
2025-03-06 10:17:06,-28.6 °,-98.0 °
2025-03-06 10:17:26,-28.6 °,-98.0 °
2025-03-06 10:17:46,-28.6 °,-98.0 °
2025-03-06 10:26:56,-28.6 °,-97.9 °
2025-03-06 10:27:16,-28.6 °,-97.9 °
2025-03-06 10:27:36,-28.6 °,-97.9 °
2025-03-06 10:27:56,-28.6 °,-97.9 °
2025-03-06 10:28:16,-28.6 °,-97.9 °
2025-03-06 10:28:36,-28.6 °,-97.9 °
2025-03-06 10:28:56,-28.6 °,-97.9 °
2025-03-06 10:29:16,-28.6 °,-97.9 °
2025-03-06 10:29:36,-28.6 °,-97.9 °
2025-03-06 10:29:56,-28.6 °,-97.9 °
2025-03-06 10:30:16,-28.6 °,-97.9 °
2025-03-06 10:30:36,-28.6 °,-97.9 °
2025-03-06 10:30:56,-28.6 °,-97.9 °
2025-03-06 10:31:16,-28.6 °,-97.9 °
2025-03-06 10:31:36,-28.6 °,-97.8 °
2025-03-06 10:31:56,-28.6 °,-97.8 °
2025-03-06 10:32:16,-28.6 °,-97.8 °
2025-03-06 10:32:36,-28.6 °,-97.8 °
2025-03-06 10:32:56,-28.6 °,-97.8 °
2025-03-06 10:33:16,-28.6 °,-97.8 °
2025-03-06 10:33:36,-28.6 °,-97.8 °
2025-03-06 10:33:56,-28.6 °,-97.8 °
2025-03-06 10:34:16,-28.6 °,-97.8 °
2025-03-06 10:34:36,-28.6 °,-97.8 °
2025-03-06 10:34:56,-28.6 °,-97.8 °
2025-03-06 10:35:16,-28.6 °,-97.8 °
2025-03-06 10:35:36,-28.6 °,-97.8 °
2025-03-06 10:37:44,-28.6 °,-97.8 °
2025-03-06 10:39:46,-28.6 °,-97.8 °
2025-03-06 10:40:26,-28.6 °,-97.8 °
2025-03-06 10:42:26,-28.6 °,-97.7 °
2025-03-06 10:43:06,-28.6 °,-97.7 °
2025-03-06 10:43:26,-28.6 °,-97.7 °
2025-03-06 10:43:46,-28.6 °,-97.7 °
2025-03-06 10:44:26,-28.6 °,-97.7 °
2025-03-06 10:44:46,-28.6 °,-97.7 °
2025-03-06 10:45:06,-28.6 °,-97.7 °
2025-03-06 10:45:46,-28.6 °,-97.7 °
2025-03-06 10:46:06,-28.6 °,-97.7 °
2025-03-06 10:46:26,-28.6 °,-97.7 °
2025-03-06 10:47:06,-28.6 °,-97.7 °
2025-03-06 10:47:26,-28.6 °,-97.7 °
2025-03-06 10:47:46,-28.6 °,-97.7 °
2025-03-06 10:48:26,-28.6 °,-97.7 °
2025-03-06 10:48:46,-28.6 °,-97.7 °
2025-03-06 10:49:06,-28.6 °,-97.7 °
2025-03-06 10:49:26,-28.6 °,-97.7 °
2025-03-06 10:49:46,-28.6 °,-97.7 °
