sep=,
2025-03-06 17:46:54,-28.8 °,-93.1 °
2025-03-06 17:47:14,-28.8 °,-93.1 °
2025-03-06 17:47:34,-28.8 °,-93.1 °
2025-03-06 17:47:54,-28.8 °,-93.1 °
2025-03-06 17:48:14,-28.8 °,-93.1 °
2025-03-06 17:48:34,-28.8 °,-93.1 °
2025-03-06 17:48:54,-28.8 °,-93.1 °
2025-03-06 17:49:14,-28.8 °,-93.1 °
2025-03-06 17:49:34,-28.8 °,-93.1 °
2025-03-06 17:49:54,-28.8 °,-93.1 °
2025-03-06 17:50:14,-28.8 °,-93.1 °
2025-03-06 17:50:34,-28.8 °,-93.1 °
2025-03-06 17:50:54,-28.8 °,-93.0 °
2025-03-06 17:51:14,-28.8 °,-93.0 °
2025-03-06 17:51:34,-28.8 °,-93.0 °
2025-03-06 17:51:54,-28.8 °,-93.0 °
2025-03-06 17:52:14,-28.8 °,-93.0 °
2025-03-06 17:52:34,-28.8 °,-93.0 °
2025-03-06 17:52:54,-28.8 °,-93.0 °
2025-03-06 17:53:14,-28.8 °,-93.0 °
2025-03-06 17:53:34,-28.8 °,-93.0 °
2025-03-06 17:53:54,-28.8 °,-93.0 °
2025-03-06 17:54:14,-28.8 °,-93.0 °
2025-03-06 17:54:34,-28.8 °,-93.0 °
2025-03-06 17:54:54,-28.8 °,-93.0 °
2025-03-06 17:55:14,-28.8 °,-93.0 °
2025-03-06 17:55:34,-28.8 °,-93.0 °
2025-03-06 17:55:54,-28.8 °,-93.0 °
2025-03-06 17:56:14,-28.8 °,-93.0 °
2025-03-06 17:56:34,-28.8 °,-93.0 °
2025-03-06 17:57:02,-28.8 °,-93.0 °
2025-03-06 17:57:22,-28.8 °,-93.0 °
2025-03-06 17:58:22,-28.8 °,-93.0 °
2025-03-06 17:58:42,-28.8 °,-93.0 °
2025-03-06 17:59:02,-28.8 °,-93.0 °
2025-03-06 17:59:22,-28.8 °,-93.0 °
2025-03-06 17:59:42,-28.8 °,-93.0 °
2025-03-06 18:00:24,-28.8 °,-92.9 °
2025-03-06 18:00:44,-28.8 °,-92.9 °
2025-03-06 18:01:04,-28.8 °,-92.9 °
2025-03-06 18:01:24,-28.8 °,-92.9 °
2025-03-06 18:01:44,-28.8 °,-92.9 °
2025-03-06 18:02:04,-28.8 °,-92.9 °
2025-03-06 18:02:24,-28.8 °,-92.9 °
2025-03-06 18:02:44,-28.8 °,-92.9 °
2025-03-06 18:03:04,-28.8 °,-92.9 °
2025-03-06 18:03:24,-28.8 °,-92.9 °
2025-03-06 18:03:44,-28.8 °,-92.9 °
2025-03-06 18:04:04,-28.8 °,-92.9 °
2025-03-06 18:04:24,-28.8 °,-92.9 °
2025-03-06 18:04:44,-28.8 °,-92.9 °
2025-03-06 18:05:04,-28.8 °,-92.9 °
2025-03-06 18:05:24,-28.8 °,-92.9 °
2025-03-06 18:05:44,-28.8 °,-92.9 °
2025-03-06 18:06:04,-28.8 °,-92.9 °
2025-03-06 18:06:24,-28.8 °,-92.9 °
2025-03-06 18:06:44,-28.8 °,-92.9 °
2025-03-06 18:07:04,-28.8 °,-92.9 °
2025-03-06 18:07:24,-28.8 °,-92.9 °
2025-03-06 18:07:44,-28.8 °,-92.9 °
2025-03-06 18:08:04,-28.8 °,-92.9 °
2025-03-06 18:08:24,-28.8 °,-92.9 °
2025-03-06 18:08:44,-28.8 °,-92.9 °
2025-03-06 18:09:04,-28.8 °,-92.9 °
2025-03-06 18:09:24,-28.8 °,-92.8 °
2025-03-06 18:09:44,-28.8 °,-92.8 °
2025-03-06 18:10:04,-28.8 °,-92.8 °
2025-03-06 18:10:24,-28.8 °,-92.8 °
2025-03-06 18:10:44,-28.8 °,-92.8 °
2025-03-06 18:11:04,-28.8 °,-92.8 °
2025-03-06 18:11:52,-28.8 °,-92.8 °
2025-03-06 18:12:12,-28.8 °,-92.8 °
2025-03-06 18:12:32,-28.8 °,-92.8 °
2025-03-06 18:12:52,-28.8 °,-92.8 °
2025-03-06 18:13:34,-28.8 °,-92.8 °
2025-03-06 18:13:54,-28.8 °,-92.8 °
2025-03-06 18:14:14,-28.8 °,-92.8 °
2025-03-06 18:14:34,-28.8 °,-92.8 °
2025-03-06 18:14:54,-28.8 °,-92.8 °
2025-03-06 18:15:14,-28.8 °,-92.8 °
2025-03-06 18:15:34,-28.8 °,-92.8 °
2025-03-06 18:15:54,-28.8 °,-92.8 °
2025-03-06 18:16:14,-28.8 °,-92.8 °
2025-03-06 18:16:34,-28.8 °,-92.8 °
2025-03-06 18:16:54,-28.8 °,-92.8 °
2025-03-06 18:17:14,-28.8 °,-92.8 °
2025-03-06 18:17:34,-28.8 °,-92.8 °
2025-03-06 18:17:54,-28.8 °,-92.8 °
2025-03-06 18:18:14,-28.8 °,-92.8 °
2025-03-06 18:18:34,-28.8 °,-92.8 °
2025-03-06 18:18:54,-28.8 °,-92.7 °
2025-03-06 18:19:14,-28.8 °,-92.7 °
2025-03-06 18:19:34,-28.8 °,-92.7 °
2025-03-06 18:19:54,-28.8 °,-92.7 °
2025-03-06 18:20:14,-28.8 °,-92.7 °
2025-03-06 18:20:34,-28.8 °,-92.7 °
2025-03-06 18:20:54,-28.8 °,-92.7 °
2025-03-06 18:21:14,-28.8 °,-92.7 °
2025-03-06 18:21:42,-28.8 °,-92.7 °
2025-03-06 18:22:02,-28.8 °,-92.7 °
2025-03-06 18:22:42,-28.8 °,-92.7 °
2025-03-06 18:23:02,-28.8 °,-92.7 °
2025-03-06 18:23:22,-28.8 °,-92.7 °
2025-03-06 18:23:44,-28.8 °,-92.7 °
2025-03-06 18:24:04,-28.8 °,-92.7 °
2025-03-06 18:24:24,-28.8 °,-92.7 °
2025-03-06 18:24:44,-28.8 °,-92.7 °
2025-03-06 18:25:04,-28.8 °,-92.7 °
2025-03-06 18:25:24,-28.8 °,-92.7 °
2025-03-06 18:25:44,-28.8 °,-92.7 °
2025-03-06 18:26:04,-28.8 °,-92.7 °
2025-03-06 18:26:24,-28.8 °,-92.7 °
2025-03-06 18:26:44,-28.8 °,-92.7 °
2025-03-06 18:27:04,-28.8 °,-92.7 °
2025-03-06 18:27:24,-28.8 °,-92.7 °
2025-03-06 18:27:44,-28.8 °,-92.7 °
2025-03-06 18:28:04,-28.8 °,-92.6 °
2025-03-06 18:28:24,-28.8 °,-92.6 °
2025-03-06 18:28:44,-28.8 °,-92.6 °
2025-03-06 18:29:04,-28.8 °,-92.6 °
2025-03-06 18:29:24,-28.8 °,-92.6 °
2025-03-06 18:29:44,-28.8 °,-92.6 °
2025-03-06 18:30:04,-28.8 °,-92.6 °
2025-03-06 18:30:24,-28.8 °,-92.6 °
2025-03-06 18:30:44,-28.8 °,-92.6 °
2025-03-06 18:31:04,-28.8 °,-92.6 °
2025-03-06 18:31:24,-28.8 °,-92.6 °
2025-03-06 18:31:44,-28.8 °,-92.6 °
2025-03-06 18:32:04,-28.8 °,-92.6 °
2025-03-06 18:32:24,-28.8 °,-92.6 °
2025-03-06 18:32:44,-28.8 °,-92.6 °
2025-03-06 18:33:04,-28.8 °,-92.6 °
2025-03-06 18:33:24,-28.8 °,-92.6 °
2025-03-06 18:33:44,-28.8 °,-92.6 °
2025-03-06 18:34:14,-28.8 °,-92.6 °
2025-03-06 18:34:34,-28.8 °,-92.6 °
2025-03-06 18:34:54,-28.8 °,-92.6 °
2025-03-06 18:35:14,-28.8 °,-92.6 °
2025-03-06 18:35:34,-28.8 °,-92.6 °
2025-03-06 18:35:54,-28.8 °,-92.6 °
2025-03-06 18:36:14,-28.8 °,-92.6 °
2025-03-06 18:36:54,-28.8 °,-92.6 °
2025-03-06 18:37:14,-28.8 °,-92.5 °
2025-03-06 18:37:34,-28.8 °,-92.5 °
2025-03-06 18:37:54,-28.8 °,-92.5 °
2025-03-06 18:38:14,-28.8 °,-92.5 °
2025-03-06 18:38:34,-28.8 °,-92.5 °
2025-03-06 18:38:54,-28.8 °,-92.5 °
2025-03-06 18:39:14,-28.8 °,-92.5 °
2025-03-06 18:39:34,-28.8 °,-92.5 °
2025-03-06 18:39:54,-28.8 °,-92.5 °
2025-03-06 18:40:14,-28.8 °,-92.5 °
2025-03-06 18:40:34,-28.8 °,-92.5 °
2025-03-06 18:40:54,-28.8 °,-92.5 °
2025-03-06 18:41:14,-28.8 °,-92.5 °
2025-03-06 18:41:34,-28.8 °,-92.5 °
2025-03-06 18:41:54,-28.8 °,-92.5 °
2025-03-06 18:42:14,-28.8 °,-92.5 °
2025-03-06 18:42:34,-28.8 °,-92.5 °
2025-03-06 18:42:54,-28.8 °,-92.5 °
2025-03-06 18:43:22,-28.8 °,-92.5 °
2025-03-06 18:43:42,-28.8 °,-92.5 °
2025-03-06 18:44:02,-28.8 °,-92.5 °
2025-03-06 18:44:24,-28.8 °,-92.5 °
2025-03-06 18:44:44,-28.8 °,-92.5 °
2025-03-06 18:45:04,-28.8 °,-92.5 °
2025-03-06 18:45:24,-28.8 °,-92.5 °
2025-03-06 18:45:44,-28.8 °,-92.5 °
2025-03-06 18:46:04,-28.8 °,-92.5 °
2025-03-06 18:46:24,-28.8 °,-92.5 °
2025-03-06 18:46:44,-28.8 °,-92.4 °
2025-03-06 18:47:04,-28.8 °,-92.4 °
2025-03-06 18:47:24,-28.8 °,-92.4 °
2025-03-06 18:47:44,-28.8 °,-92.4 °
2025-03-06 18:48:04,-28.8 °,-92.4 °
2025-03-06 18:48:24,-28.8 °,-92.4 °
2025-03-06 18:48:44,-28.8 °,-92.4 °
2025-03-06 18:49:04,-28.8 °,-92.4 °
2025-03-06 18:49:24,-28.8 °,-92.4 °
2025-03-06 18:49:44,-28.8 °,-92.4 °
2025-03-06 18:50:04,-28.8 °,-92.4 °
2025-03-06 18:50:24,-28.8 °,-92.4 °
2025-03-06 18:50:44,-28.8 °,-92.4 °
2025-03-06 18:51:04,-28.8 °,-92.4 °
2025-03-06 18:51:24,-28.8 °,-92.4 °
2025-03-06 18:51:44,-28.8 °,-92.4 °
2025-03-06 18:52:04,-28.8 °,-92.4 °
2025-03-06 18:52:24,-28.8 °,-92.4 °
2025-03-06 18:52:44,-28.8 °,-92.4 °
2025-03-06 18:53:12,-28.8 °,-92.4 °
2025-03-06 18:53:32,-28.8 °,-92.4 °
2025-03-06 18:53:52,-28.8 °,-92.4 °
2025-03-06 18:54:12,-28.8 °,-92.4 °
2025-03-06 18:54:32,-28.8 °,-92.4 °
2025-03-06 18:54:54,-28.8 °,-92.4 °
2025-03-06 18:55:14,-28.8 °,-92.4 °
2025-03-06 18:55:34,-28.8 °,-92.4 °
2025-03-06 18:55:54,-28.8 °,-92.4 °
2025-03-06 18:56:14,-28.8 °,-92.3 °
2025-03-06 18:56:34,-28.8 °,-92.3 °
2025-03-06 18:56:54,-28.8 °,-92.3 °
2025-03-06 18:57:14,-28.8 °,-92.3 °
2025-03-06 18:57:34,-28.8 °,-92.3 °
2025-03-06 18:57:54,-28.8 °,-92.3 °
2025-03-06 18:58:14,-28.8 °,-92.3 °
2025-03-06 18:58:34,-28.8 °,-92.3 °
2025-03-06 18:58:54,-28.8 °,-92.3 °
2025-03-06 18:59:14,-28.8 °,-92.3 °
2025-03-06 18:59:34,-28.8 °,-92.3 °
2025-03-06 18:59:54,-28.8 °,-92.3 °
2025-03-06 19:00:14,-28.8 °,-92.3 °
2025-03-06 19:00:34,-28.8 °,-92.3 °
2025-03-06 19:00:54,-28.8 °,-92.3 °
2025-03-06 19:01:14,-28.8 °,-92.3 °
2025-03-06 19:01:34,-28.8 °,-92.3 °
2025-03-06 19:01:54,-28.8 °,-92.3 °
2025-03-06 19:02:14,-28.8 °,-92.3 °
2025-03-06 19:02:34,-28.8 °,-92.3 °
2025-03-06 19:02:54,-28.8 °,-92.3 °
2025-03-06 19:03:14,-28.8 °,-92.3 °
2025-03-06 19:03:42,-28.8 °,-92.3 °
2025-03-06 19:04:02,-28.8 °,-92.3 °
2025-03-06 19:04:22,-28.8 °,-92.3 °
2025-03-06 19:04:42,-28.8 °,-92.3 °
2025-03-06 19:05:02,-28.8 °,-92.3 °
2025-03-06 19:05:22,-28.8 °,-92.2 °
2025-03-06 19:05:44,-28.8 °,-92.2 °
2025-03-06 19:06:04,-28.8 °,-92.2 °
2025-03-06 19:06:24,-28.8 °,-92.2 °
2025-03-06 19:06:44,-28.8 °,-92.2 °
2025-03-06 19:07:04,-28.8 °,-92.2 °
2025-03-06 19:07:24,-28.8 °,-92.2 °
2025-03-06 19:07:44,-28.8 °,-92.2 °
2025-03-06 19:08:04,-28.8 °,-92.2 °
2025-03-06 19:08:24,-28.8 °,-92.2 °
2025-03-06 19:08:44,-28.8 °,-92.2 °
2025-03-06 19:09:04,-28.8 °,-92.2 °
2025-03-06 19:09:24,-28.8 °,-92.2 °
2025-03-06 19:09:44,-28.8 °,-92.2 °
2025-03-06 19:10:04,-28.8 °,-92.2 °
2025-03-06 19:10:24,-28.8 °,-92.2 °
2025-03-06 19:10:44,-28.8 °,-92.2 °
2025-03-06 19:11:04,-28.8 °,-92.2 °
2025-03-06 19:11:24,-28.8 °,-92.2 °
2025-03-06 19:11:44,-28.8 °,-92.2 °
2025-03-06 19:12:04,-28.8 °,-92.2 °
2025-03-06 19:12:24,-28.8 °,-92.2 °
2025-03-06 19:12:44,-28.8 °,-92.2 °
2025-03-06 19:13:04,-28.8 °,-92.2 °
2025-03-06 19:13:24,-28.8 °,-92.2 °
2025-03-06 19:13:44,-28.8 °,-92.2 °
2025-03-06 19:14:04,-28.8 °,-92.2 °
2025-03-06 19:14:24,-28.8 °,-92.2 °
2025-03-06 19:14:44,-28.8 °,-92.1 °
2025-03-06 19:15:04,-28.8 °,-92.1 °
2025-03-06 19:15:24,-28.8 °,-92.1 °
2025-03-06 19:15:44,-28.8 °,-92.1 °
2025-03-06 19:16:12,-28.8 °,-92.1 °
2025-03-06 19:16:32,-28.8 °,-92.1 °
2025-03-06 19:16:52,-28.8 °,-92.1 °
2025-03-06 19:17:12,-28.8 °,-92.1 °
2025-03-06 19:17:32,-28.8 °,-92.1 °
2025-03-06 19:17:54,-28.8 °,-92.1 °
2025-03-06 19:18:14,-28.8 °,-92.1 °
2025-03-06 19:18:34,-28.8 °,-92.1 °
2025-03-06 19:18:54,-28.8 °,-92.1 °
2025-03-06 19:19:14,-28.8 °,-92.1 °
2025-03-06 19:19:34,-28.8 °,-92.1 °
2025-03-06 19:19:54,-28.8 °,-92.1 °
2025-03-06 19:20:14,-28.8 °,-92.1 °
2025-03-06 19:20:34,-28.8 °,-92.1 °
2025-03-06 19:20:54,-28.8 °,-92.1 °
2025-03-06 19:21:14,-28.8 °,-92.1 °
2025-03-06 19:21:34,-28.8 °,-92.1 °
2025-03-06 19:21:54,-28.8 °,-92.1 °
2025-03-06 19:22:14,-28.8 °,-92.1 °
2025-03-06 19:22:34,-28.8 °,-92.1 °
2025-03-06 19:22:54,-28.8 °,-92.1 °
2025-03-06 19:23:14,-28.8 °,-92.1 °
2025-03-06 19:23:34,-28.8 °,-92.1 °
2025-03-06 19:23:54,-28.8 °,-92.0 °
2025-03-06 19:24:14,-28.8 °,-92.0 °
2025-03-06 19:24:34,-28.8 °,-92.0 °
2025-03-06 19:24:54,-28.8 °,-92.0 °
2025-03-06 19:25:14,-28.8 °,-92.0 °
2025-03-06 19:25:34,-28.8 °,-92.0 °
2025-03-06 19:25:54,-28.8 °,-92.0 °
2025-03-06 19:26:14,-28.8 °,-92.0 °
2025-03-06 19:26:42,-28.8 °,-92.0 °
2025-03-06 19:27:02,-28.8 °,-92.0 °
2025-03-06 19:27:22,-28.8 °,-92.0 °
2025-03-06 19:27:42,-28.8 °,-92.0 °
2025-03-06 19:28:02,-28.8 °,-92.0 °
2025-03-06 19:28:24,-28.8 °,-92.0 °
2025-03-06 19:28:44,-28.8 °,-92.0 °
2025-03-06 19:29:04,-28.8 °,-92.0 °
2025-03-06 19:29:24,-28.8 °,-92.0 °
2025-03-06 19:29:44,-28.8 °,-92.0 °
2025-03-06 19:30:04,-28.8 °,-92.0 °
2025-03-06 19:30:24,-28.8 °,-92.0 °
2025-03-06 19:30:44,-28.8 °,-92.0 °
2025-03-06 19:31:04,-28.8 °,-92.0 °
2025-03-06 19:31:24,-28.8 °,-92.0 °
2025-03-06 19:31:44,-28.8 °,-92.0 °
2025-03-06 19:32:04,-28.8 °,-92.0 °
2025-03-06 19:32:24,-28.8 °,-92.0 °
2025-03-06 19:32:44,-28.8 °,-92.0 °
2025-03-06 19:33:04,-28.8 °,-91.9 °
2025-03-06 19:33:24,-28.8 °,-91.9 °
2025-03-06 19:33:44,-28.8 °,-91.9 °
2025-03-06 19:34:04,-28.8 °,-91.9 °
2025-03-06 19:34:24,-28.8 °,-91.9 °
2025-03-06 19:34:44,-28.8 °,-91.9 °
2025-03-06 19:35:04,-28.8 °,-91.9 °
2025-03-06 19:35:24,-28.8 °,-91.9 °
2025-03-06 19:35:44,-28.8 °,-91.9 °
2025-03-06 19:36:04,-28.8 °,-91.9 °
2025-03-06 19:36:24,-28.8 °,-91.9 °
2025-03-06 19:36:44,-28.8 °,-91.9 °
2025-03-06 19:37:04,-28.8 °,-91.9 °
2025-03-06 19:37:32,-28.8 °,-91.9 °
2025-03-06 19:37:52,-28.8 °,-91.9 °
2025-03-06 19:38:12,-28.8 °,-91.9 °
2025-03-06 19:38:32,-28.8 °,-91.9 °
2025-03-06 19:38:52,-28.8 °,-91.9 °
2025-03-06 19:39:14,-28.8 °,-91.9 °
2025-03-06 19:39:34,-28.8 °,-91.9 °
2025-03-06 19:39:54,-28.8 °,-91.9 °
2025-03-06 19:40:14,-28.8 °,-91.9 °
2025-03-06 19:40:34,-28.8 °,-91.9 °
2025-03-06 19:40:54,-28.8 °,-91.9 °
2025-03-06 19:41:14,-28.8 °,-91.9 °
2025-03-06 19:41:34,-28.8 °,-91.9 °
2025-03-06 19:41:54,-28.8 °,-91.9 °
2025-03-06 19:42:14,-28.8 °,-91.9 °
2025-03-06 19:42:34,-28.8 °,-91.8 °
2025-03-06 19:42:54,-28.8 °,-91.8 °
2025-03-06 19:43:14,-28.8 °,-91.8 °
2025-03-06 19:43:34,-28.8 °,-91.8 °
2025-03-06 19:43:54,-28.8 °,-91.8 °
2025-03-06 19:44:14,-28.8 °,-91.8 °
2025-03-06 19:44:34,-28.8 °,-91.8 °
2025-03-06 19:44:54,-28.8 °,-91.8 °
2025-03-06 19:45:14,-28.8 °,-91.8 °
2025-03-06 19:45:34,-28.8 °,-91.8 °
2025-03-06 19:45:54,-28.8 °,-91.8 °
2025-03-06 19:46:14,-28.8 °,-91.8 °
2025-03-06 19:46:34,-28.8 °,-91.8 °
2025-03-06 19:46:54,-28.8 °,-91.8 °
2025-03-06 19:47:14,-28.8 °,-91.8 °
2025-03-06 19:47:34,-28.8 °,-91.8 °
2025-03-06 19:47:54,-28.8 °,-91.8 °
2025-03-06 19:48:14,-28.8 °,-91.8 °
2025-03-06 19:48:34,-28.8 °,-91.8 °
2025-03-06 19:48:54,-28.8 °,-91.8 °
2025-03-06 19:49:14,-28.8 °,-91.7 °
2025-03-06 19:49:34,-28.8 °,-91.7 °
2025-03-06 19:49:54,-28.8 °,-91.7 °
2025-03-06 19:50:22,-28.8 °,-91.7 °
2025-03-06 19:50:42,-28.8 °,-91.7 °
2025-03-06 19:51:02,-28.8 °,-91.7 °
2025-03-06 19:51:22,-28.8 °,-91.7 °
2025-03-06 19:51:42,-28.8 °,-91.7 °
2025-03-06 19:52:04,-28.8 °,-91.7 °
2025-03-06 19:52:24,-28.8 °,-91.7 °
2025-03-06 19:52:44,-28.8 °,-91.7 °
2025-03-06 19:53:04,-28.8 °,-91.7 °
2025-03-06 19:53:24,-28.8 °,-91.7 °
2025-03-06 19:53:44,-28.8 °,-91.7 °
2025-03-06 19:54:04,-28.8 °,-91.7 °
2025-03-06 19:54:24,-28.8 °,-91.7 °
2025-03-06 19:54:44,-28.8 °,-91.7 °
2025-03-06 19:55:04,-28.8 °,-91.7 °
2025-03-06 19:55:24,-28.8 °,-91.7 °
2025-03-06 19:55:44,-28.8 °,-91.7 °
2025-03-06 19:56:04,-28.8 °,-91.7 °
2025-03-06 19:56:24,-28.8 °,-91.7 °
2025-03-06 19:56:44,-28.8 °,-91.7 °
2025-03-06 19:57:04,-28.8 °,-91.7 °
2025-03-06 19:57:24,-28.8 °,-91.7 °
2025-03-06 19:57:44,-28.8 °,-91.7 °
2025-03-06 19:58:04,-28.8 °,-91.7 °
2025-03-06 19:58:24,-28.8 °,-91.7 °
2025-03-06 19:58:44,-28.8 °,-91.6 °
2025-03-06 19:59:04,-28.8 °,-91.6 °
2025-03-06 19:59:24,-28.8 °,-91.6 °
2025-03-06 19:59:44,-28.8 °,-91.6 °
2025-03-06 20:00:04,-28.8 °,-91.6 °
2025-03-06 20:00:32,-28.8 °,-91.6 °
2025-03-06 20:00:52,-28.8 °,-91.6 °
2025-03-06 20:01:12,-28.8 °,-91.6 °
2025-03-06 20:01:32,-28.8 °,-91.6 °
2025-03-06 20:01:52,-28.8 °,-91.6 °
2025-03-06 20:02:14,-28.8 °,-91.6 °
2025-03-06 20:02:34,-28.8 °,-91.6 °
2025-03-06 20:02:54,-28.8 °,-91.6 °
2025-03-06 20:03:14,-28.8 °,-91.6 °
2025-03-06 20:03:34,-28.8 °,-91.6 °
2025-03-06 20:03:54,-28.8 °,-91.6 °
2025-03-06 20:04:14,-28.8 °,-91.6 °
2025-03-06 20:04:34,-28.8 °,-91.6 °
2025-03-06 20:04:54,-28.8 °,-91.6 °
2025-03-06 20:05:14,-28.8 °,-91.6 °
2025-03-06 20:05:34,-28.8 °,-91.6 °
2025-03-06 20:05:54,-28.8 °,-91.6 °
2025-03-06 20:06:14,-28.8 °,-91.6 °
2025-03-06 20:06:34,-28.8 °,-91.6 °
2025-03-06 20:06:54,-28.8 °,-91.6 °
2025-03-06 20:07:14,-28.8 °,-91.6 °
2025-03-06 20:07:34,-28.8 °,-91.6 °
2025-03-06 20:07:54,-28.8 °,-91.5 °
2025-03-06 20:08:14,-28.8 °,-91.5 °
2025-03-06 20:08:34,-28.8 °,-91.5 °
2025-03-06 20:08:54,-28.8 °,-91.5 °
2025-03-06 20:09:14,-28.8 °,-91.5 °
2025-03-06 20:09:34,-28.8 °,-91.5 °
2025-03-06 20:09:54,-28.8 °,-91.5 °
2025-03-06 20:10:14,-28.8 °,-91.5 °
2025-03-06 20:10:34,-28.8 °,-91.5 °
2025-03-06 20:11:02,-28.8 °,-91.5 °
2025-03-06 20:11:22,-28.8 °,-91.5 °
2025-03-06 20:11:42,-28.8 °,-91.5 °
2025-03-06 20:12:02,-28.8 °,-91.5 °
2025-03-06 20:12:22,-28.8 °,-91.5 °
2025-03-06 20:12:42,-28.8 °,-91.5 °
2025-03-06 20:13:02,-28.8 °,-91.5 °
2025-03-06 20:13:24,-28.8 °,-91.5 °
2025-03-06 20:13:44,-28.8 °,-91.5 °
2025-03-06 20:14:04,-28.8 °,-91.5 °
2025-03-06 20:14:24,-28.8 °,-91.5 °
2025-03-06 20:14:44,-28.8 °,-91.5 °
2025-03-06 20:15:04,-28.8 °,-91.5 °
2025-03-06 20:15:24,-28.8 °,-91.5 °
2025-03-06 20:15:44,-28.8 °,-91.5 °
2025-03-06 20:16:04,-28.8 °,-91.5 °
2025-03-06 20:16:24,-28.8 °,-91.5 °
2025-03-06 20:16:44,-28.8 °,-91.5 °
2025-03-06 20:17:04,-28.8 °,-91.5 °
2025-03-06 20:17:24,-28.8 °,-91.4 °
2025-03-06 20:17:44,-28.8 °,-91.4 °
2025-03-06 20:18:04,-28.8 °,-91.4 °
2025-03-06 20:18:24,-28.8 °,-91.4 °
2025-03-06 20:18:44,-28.8 °,-91.4 °
2025-03-06 20:19:04,-28.8 °,-91.4 °
2025-03-06 20:19:24,-28.8 °,-91.4 °
2025-03-06 20:19:44,-28.8 °,-91.4 °
2025-03-06 20:20:04,-28.8 °,-91.4 °
2025-03-06 20:20:24,-28.8 °,-91.4 °
2025-03-06 20:20:44,-28.8 °,-91.4 °
2025-03-06 20:21:04,-28.8 °,-91.4 °
2025-03-06 20:21:24,-28.8 °,-91.4 °
2025-03-06 20:21:44,-28.8 °,-91.4 °
2025-03-06 20:22:04,-28.8 °,-91.4 °
2025-03-06 20:22:24,-28.8 °,-91.4 °
2025-03-06 20:22:44,-28.8 °,-91.4 °
2025-03-06 20:23:04,-28.8 °,-91.4 °
2025-03-06 20:23:32,-28.8 °,-91.4 °
2025-03-06 20:23:52,-28.8 °,-91.4 °
2025-03-06 20:24:12,-28.8 °,-91.4 °
2025-03-06 20:24:32,-28.8 °,-91.4 °
2025-03-06 20:24:52,-28.8 °,-91.4 °
2025-03-06 20:25:12,-28.8 °,-91.4 °
2025-03-06 20:25:34,-28.8 °,-91.4 °
2025-03-06 20:25:54,-28.8 °,-91.4 °
2025-03-06 20:26:14,-28.8 °,-91.4 °
2025-03-06 20:26:34,-28.8 °,-91.3 °
2025-03-06 20:26:54,-28.8 °,-91.3 °
2025-03-06 20:27:14,-28.8 °,-91.3 °
2025-03-06 20:27:34,-28.8 °,-91.3 °
2025-03-06 20:27:54,-28.8 °,-91.3 °
2025-03-06 20:28:14,-28.8 °,-91.3 °
2025-03-06 20:28:34,-28.8 °,-91.3 °
2025-03-06 20:28:54,-28.8 °,-91.3 °
2025-03-06 20:29:14,-28.8 °,-91.3 °
2025-03-06 20:29:34,-28.8 °,-91.3 °
2025-03-06 20:29:54,-28.8 °,-91.3 °
2025-03-06 20:30:14,-28.8 °,-91.3 °
2025-03-06 20:30:34,-28.8 °,-91.3 °
2025-03-06 20:30:54,-28.8 °,-91.3 °
2025-03-06 20:31:14,-28.8 °,-91.3 °
2025-03-06 20:31:34,-28.8 °,-91.3 °
2025-03-06 20:31:54,-28.8 °,-91.3 °
2025-03-06 20:32:14,-28.8 °,-91.3 °
2025-03-06 20:32:34,-28.8 °,-91.3 °
2025-03-06 20:32:54,-28.8 °,-91.3 °
2025-03-06 20:33:14,-28.8 °,-91.3 °
2025-03-06 20:33:34,-28.8 °,-91.3 °
2025-03-06 20:34:02,-28.8 °,-91.3 °
2025-03-06 20:34:22,-28.8 °,-91.3 °
2025-03-06 20:34:42,-28.8 °,-91.3 °
2025-03-06 20:35:02,-28.8 °,-91.3 °
2025-03-06 20:35:22,-28.8 °,-91.3 °
2025-03-06 20:35:42,-28.8 °,-91.3 °
2025-03-06 20:36:04,-28.8 °,-91.2 °
2025-03-06 20:36:24,-28.8 °,-91.2 °
2025-03-06 20:36:44,-28.8 °,-91.2 °
2025-03-06 20:37:04,-28.8 °,-91.2 °
2025-03-06 20:37:24,-28.8 °,-91.2 °
2025-03-06 20:37:44,-28.8 °,-91.2 °
2025-03-06 20:38:04,-28.8 °,-91.2 °
2025-03-06 20:38:24,-28.8 °,-91.2 °
2025-03-06 20:38:44,-28.8 °,-91.2 °
2025-03-06 20:39:04,-28.8 °,-91.2 °
2025-03-06 20:39:24,-28.8 °,-91.2 °
2025-03-06 20:39:44,-28.8 °,-91.2 °
2025-03-06 20:40:04,-28.8 °,-91.2 °
2025-03-06 20:40:24,-28.8 °,-91.2 °
2025-03-06 20:40:44,-28.8 °,-91.2 °
2025-03-06 20:41:04,-28.8 °,-91.2 °
2025-03-06 20:41:24,-28.8 °,-91.2 °
2025-03-06 20:41:44,-28.8 °,-91.2 °
2025-03-06 20:42:04,-28.8 °,-91.2 °
2025-03-06 20:42:24,-28.8 °,-91.2 °
2025-03-06 20:42:44,-28.8 °,-91.2 °
2025-03-06 20:43:04,-28.8 °,-91.2 °
2025-03-06 20:43:24,-28.8 °,-91.2 °
2025-03-06 20:43:44,-28.8 °,-91.2 °
2025-03-06 20:44:04,-28.8 °,-91.2 °
